time,FLOW
2016-08-02,0.1362
2016-08-03,0.1387
2016-08-04,0.1434
2016-08-05,0.1471
2016-08-06,0.1488
2016-08-07,0.1424
2016-08-08,0.1429
2016-08-09,0.1427
2016-08-10,0.1492
2016-08-11,0.1435
2016-08-12,0.1392
2016-08-13,0.1355
2016-08-14,0.1307
2016-08-15,0.1297
2016-08-16,0.1313
2016-08-17,0.1298
2016-08-18,0.1236
2016-08-19,0.1203
2016-08-20,0.1186
2016-08-21,0.1185
2016-08-22,0.1134
2016-08-23,0.1106
2016-08-24,0.1092
2016-08-25,0.1096
2016-08-26,0.108
2016-08-27,0.1065
2016-08-28,0.1041
2016-08-29,0.1011
2016-08-30,0.0998
2016-08-31,0.1005
2016-09-01,0.1073
2016-09-02,0.102
2016-09-03,0.0987
2016-09-04,0.0975
2016-09-05,0.0961
2016-09-06,0.0946
2016-09-07,0.0925
2016-09-08,0.0914
2016-09-09,0.0894
2016-09-10,0.0882
2016-09-11,0.0857
2016-09-12,0.0826
2016-09-13,0.0815
2016-09-14,0.0818
2016-09-15,0.078
2016-09-16,0.0772
2016-09-17,0.077
2016-09-18,0.0773
2016-09-19,0.1453
2016-09-20,0.1301
2016-09-21,0.1233
2016-09-22,0.116
2016-09-23,0.112
2016-09-24,0.1093
2016-09-25,0.1058
2016-09-26,0.1097
2016-09-27,0.1287
2016-09-28,0.1437
2016-09-29,0.2303
2016-09-30,0.2677
2016-10-01,0.2071
2016-10-02,0.2055
2016-10-03,0.1962
2016-10-04,0.1955
2016-10-05,0.1946
2016-10-06,0.1937
2016-10-07,0.2308
2016-10-08,0.2773
2016-10-09,0.2247
2016-10-10,0.2059
2016-10-11,0.2018
2016-10-12,0.2002
2016-10-13,0.1995
2016-10-14,0.1961
2016-10-15,0.1912
2016-10-16,0.1888
2016-10-17,0.1915
2016-10-18,0.1968
2016-10-19,0.1988
2016-10-20,0.1868
2016-10-21,0.191
2016-10-22,0.1967
2016-10-23,0.1927
2016-10-24,0.2006
2016-10-25,0.1911
2016-10-26,0.187
2016-10-27,0.1892
2016-10-28,0.1904
2016-10-29,0.1873
2016-10-30,0.1888
2016-10-31,0.189
2016-11-01,0.1876
2016-11-02,0.1862
2016-11-03,0.1855
2016-11-04,0.1949
2016-11-05,0.188
2016-11-06,0.191
2016-11-07,0.1888
2016-11-08,0.1868
2016-11-09,0.1953
2016-11-10,0.1886
2016-11-11,0.1905
2016-11-12,0.1825
2016-11-13,0.1778
2016-11-14,0.1708
2016-11-15,0.1621
2016-11-16,0.1564
2016-11-17,0.1485
2016-11-18,0.142
2016-11-19,0.1403
2016-11-20,0.1431
2016-11-21,0.1345
2016-11-22,0.1287
2016-11-23,0.1266
2016-11-24,0.1245
2016-11-25,0.1221
2016-11-26,0.1199
2016-11-27,0.1155
2016-11-28,0.1146
2016-11-29,0.1489
2016-11-30,0.1515
2016-12-01,0.1541
2016-12-02,0.1467
2016-12-03,0.1386
2016-12-04,0.1401
2016-12-05,0.1416
2016-12-06,0.1576
2016-12-07,0.1735
2016-12-08,0.1575
2016-12-09,0.1416
2016-12-10,0.1221
2016-12-11,0.1071
2016-12-12,0.1124
2016-12-13,0.095
2016-12-14,0.0976
2016-12-15,0.0998
2016-12-16,0.0859
2016-12-17,0.0802
2016-12-18,0.077
2016-12-19,0.0737
2016-12-20,0.0673
2016-12-21,0.0651
2016-12-22,0.0691
2016-12-23,0.061
2016-12-24,0.0624
2016-12-25,0.0638
2016-12-26,0.0653
2016-12-27,0.0667
2016-12-28,0.0618
2016-12-29,0.0695
2016-12-30,0.0676
2016-12-31,0.0608
2017-01-01,0.0637
2017-01-02,0.0679
2017-01-03,0.0722
2017-01-04,0.0764
2017-01-05,0.071
2017-01-06,0.0719
2017-01-07,0.0728
2017-01-08,0.0813
2017-01-09,0.074
2017-01-10,0.0547
2017-01-11,0.0675
2017-01-12,0.0704
2017-01-13,0.0704
2017-01-14,0.0623
2017-01-15,0.064
2017-01-16,0.0657
2017-01-17,0.0674
2017-01-18,0.0691
2017-01-19,0.0651
2017-01-20,0.0678
2017-01-21,0.0614
2017-01-22,0.0818
2017-01-23,0.1021
2017-01-24,0.1225
2017-01-25,0.112
2017-01-26,0.1138
2017-01-27,0.1046
2017-01-28,0.1044
2017-01-29,0.0996
2017-01-30,0.1021
2017-01-31,0.0999
2017-02-01,0.0957
2017-02-02,0.0924
2017-02-03,0.0919
2017-02-04,0.0787
2017-02-05,0.08
2017-02-06,0.0766
2017-02-07,0.0749
2017-02-08,0.074
2017-02-09,0.0748
2017-02-10,0.0705
2017-02-11,0.0673
2017-02-12,0.0682
2017-02-13,0.067
2017-02-14,0.0647
2017-02-15,0.0649
2017-02-16,0.0635
2017-02-17,0.0622
2017-02-18,0.0623
2017-02-19,0.064
2017-02-20,0.0622
2017-02-21,0.0611
2017-02-22,0.0615
2017-02-23,0.0623
2017-02-24,0.0621
2017-02-25,0.062
2017-02-26,0.0609
2017-02-27,0.0611
2017-02-28,0.0626
2017-03-01,0.0636
2017-03-02,0.062
2017-03-03,0.0618
2017-03-04,0.0604
2017-03-05,0.0604
2017-03-06,0.0603
2017-03-07,0.0613
2017-03-08,0.0607
2017-03-09,0.0602
2017-03-10,0.0621
2017-03-11,0.0605
2017-03-12,0.0603
2017-03-13,0.0549
2017-03-14,0.0656
2017-03-15,0.0676
2017-03-16,0.0635
2017-03-17,0.0591
2017-03-18,0.0623
2017-03-19,0.0643
2017-03-20,0.0573
2017-03-21,0.0606
2017-03-22,0.0657
2017-03-23,0.0594
2017-03-24,0.0566
2017-03-25,0.058
2017-03-26,0.0589
2017-03-27,0.0586
2017-03-28,0.0661
2017-03-29,0.0622
2017-03-30,0.0567
2017-03-31,0.0754
2017-04-01,0.0782
2017-04-02,0.0659
2017-04-03,0.0652
2017-04-04,0.078
2017-04-05,0.0681
2017-04-06,0.0702
2017-04-07,0.0722
2017-04-08,0.0667
2017-04-09,0.0642
2017-04-10,0.063
2017-04-11,0.0621
2017-04-12,0.0639
2017-04-13,0.061
2017-04-14,0.0602
2017-04-15,0.0627
2017-04-16,0.0614
2017-04-17,0.0623
2017-04-18,0.0627
2017-04-19,0.0603
2017-04-20,0.06
2017-04-21,0.0614
2017-04-22,0.071
2017-04-23,0.0789
2017-04-24,0.1416
2017-04-25,0.1732
2017-04-26,0.1501
2017-04-27,0.1494
2017-04-28,0.1505
2017-04-29,0.1461
2017-04-30,0.1401
2017-05-01,0.1358
2017-05-02,0.1366
2017-05-03,0.1225
2017-05-04,0.1103
2017-05-05,0.287
2017-05-06,0.225
2017-05-07,0.2109
2017-05-08,0.2043
2017-05-09,0.1981
2017-05-10,0.1973
2017-05-11,0.1943
2017-05-12,0.1942
2017-05-13,0.1997
2017-05-14,0.1925
2017-05-15,0.1863
2017-05-16,0.1678
2017-05-17,0.157
2017-05-18,0.1443
2017-05-19,0.1373
2017-05-20,0.1313
2017-05-21,0.1211
2017-05-22,0.1255
2017-05-23,0.1282
2017-05-24,0.1794
2017-05-25,0.2521
2017-05-26,0.2195
2017-05-27,0.2064
2017-05-28,0.2001
2017-05-29,0.2003
2017-05-30,0.1938
2017-05-31,0.1853
2017-06-01,0.1746
2017-06-02,0.1606
2017-06-03,0.1464
2017-06-04,0.1352
2017-06-05,0.1463
2017-06-06,0.1452
2017-06-07,0.1329
2017-06-08,0.1224
2017-06-09,0.1216
2017-06-10,0.1175
2017-06-11,0.1124
2017-06-12,0.1081
2017-06-13,0.1121
2017-06-14,0.1118
2017-06-15,0.1092
2017-06-16,0.1091
2017-06-17,0.1287
2017-06-18,0.1467
2017-06-19,0.1457
2017-06-20,0.1478
2017-06-21,0.1366
2017-06-22,0.1141
2017-06-23,0.0998
2017-06-24,0.1004
2017-06-25,0.082
2017-06-26,0.0684
2017-06-27,0.0677
2017-06-28,0.0674
2017-06-29,0.0661
2017-06-30,0.0654
2017-07-01,0.0689
2017-07-02,0.0677
2017-07-03,0.0656
2017-07-04,0.0664
2017-07-05,0.0758
2017-07-06,0.071
2017-07-07,0.0688
2017-07-08,0.0672
2017-07-09,0.0661
2017-07-10,0.064
2017-07-11,0.0652
2017-07-12,0.0647
2017-07-13,0.0648
2017-07-14,0.0646
2017-07-15,0.0641
2017-07-16,0.0626
2017-07-17,0.0636
2017-07-18,0.0716
2017-07-19,0.0654
2017-07-20,0.0637
2017-07-21,0.0631
2017-07-22,0.062
2017-07-23,0.0634
2017-07-24,0.0727
2017-07-25,0.0658
2017-07-26,0.0597
2017-07-27,0.0613
2017-07-28,0.0617
2017-07-29,0.0685
2017-07-30,0.0635
2017-07-31,0.0605
2017-08-01,0.0602
2017-08-02,0.0614
2017-08-03,0.0603
2017-08-04,0.0583
2017-08-05,0.0605
2017-08-06,0.0572
2017-08-07,0.0628
2017-08-08,0.0671
2017-08-09,0.0606
2017-08-10,0.0572
2017-08-11,0.0563
2017-08-12,0.059
2017-08-13,0.0603
2017-08-14,0.0571
2017-08-15,0.0597
2017-08-16,0.0596
2017-08-17,0.0576
2017-08-18,0.0586
2017-08-19,0.0579
2017-08-20,0.0587
2017-08-21,0.0554
2017-08-22,0.0528
2017-08-23,0.0561
2017-08-24,0.055
2017-08-25,0.0559
2017-08-26,0.0534
2017-08-27,0.0526
2017-08-28,0.0514
2017-08-29,0.0543
2017-08-30,0.0563
2017-08-31,0.0549
2017-09-01,0.0559
2017-09-02,0.057
2017-09-03,0.0568
2017-09-04,0.0534
2017-09-05,0.0534
2017-09-06,0.0597
2017-09-07,0.057
2017-09-08,0.055
2017-09-09,0.0539
2017-09-10,0.0521
2017-09-11,0.0489
2017-09-12,0.053
2017-09-13,0.0564
2017-09-14,0.056
2017-09-15,0.056
2017-09-16,0.0537
2017-09-17,0.0534
2017-09-18,0.0526
2017-09-19,0.0516
2017-09-20,0.0535
2017-09-21,0.0558
2017-09-22,0.058
2017-09-23,0.0603
2017-09-24,0.0579
2017-09-25,0.0579
2017-09-26,0.0589
2017-09-27,0.0599
2017-09-28,0.0624
2017-09-29,0.0602
2017-09-30,0.063
2017-10-01,0.0606
2017-10-02,0.0617
2017-10-03,0.0617
2017-10-04,0.0578
2017-10-05,0.0587
2017-10-06,0.0607
2017-10-07,0.0601
2017-10-08,0.0613
2017-10-09,0.0735
2017-10-10,0.0597
2017-10-11,0.0661
2017-10-12,0.0634
2017-10-13,0.0605
2017-10-14,0.0576
2017-10-15,0.0582
2017-10-16,0.0588
2017-10-17,0.0594
2017-10-18,0.06
2017-10-19,0.0606
2017-10-20,0.0612
2017-10-21,0.0618
2017-10-22,0.0624
2017-10-23,0.063
2017-10-24,0.0636
2017-10-25,0.0642
2017-10-26,0.0648
2017-10-27,0.0654
2017-10-28,0.066
2017-10-29,0.0666
2017-10-30,0.0672
2017-10-31,0.0678
2017-11-01,0.0684
2017-11-02,0.069
2017-11-03,0.0696
2017-11-04,0.0702
2017-11-05,0.0708
2017-11-06,0.0714
2017-11-07,0.072
2017-11-08,0.0726
2017-11-09,0.0732
2017-11-10,0.0738
2017-11-11,0.0744
2017-11-12,0.075
2017-11-13,0.0756
2017-11-14,0.0762
2017-11-15,0.0759
2017-11-16,0.0758
2017-11-17,0.0747
2017-11-18,0.0747
2017-11-19,0.0768
2017-11-20,0.0748
2017-11-21,0.0753
2017-11-22,0.0784
2017-11-23,0.0784
2017-11-24,0.0768
2017-11-25,0.076
2017-11-26,0.0761
2017-11-27,0.0756
2017-11-28,0.0754
2017-11-29,0.0745
2017-11-30,0.073
2017-12-01,0.074
2017-12-02,0.0708
2017-12-03,0.0713
2017-12-04,0.0701
2017-12-05,0.0696
2017-12-06,0.0698
2017-12-07,0.068
2017-12-08,0.0689
2017-12-09,0.0692
2017-12-10,0.0668
2017-12-11,0.0663
2017-12-12,0.0685
2017-12-13,0.0716
2017-12-14,0.0676
2017-12-15,0.068
2017-12-16,0.0672
2017-12-17,0.0673
2017-12-18,0.0703
2017-12-19,0.0717
2017-12-20,0.0688
2017-12-21,0.0689
2017-12-22,0.0686
2017-12-23,0.0713
2017-12-24,0.0689
2017-12-25,0.0682
2017-12-26,0.0677
2017-12-27,0.0684
2017-12-28,0.0694
2017-12-29,0.0709
2017-12-30,0.0674
2017-12-31,0.0758
2018-01-01,0.0895
2018-01-02,0.1007
2018-01-03,0.0709
2018-01-04,0.08
2018-01-05,0.1008
2018-01-06,0.0879
2018-01-07,0.0896
2018-01-08,0.0754
2018-01-09,0.0696
2018-01-10,0.0646
2018-01-11,0.0663
2018-01-12,0.0791
2018-01-13,0.0809
2018-01-14,0.0726
2018-01-15,0.0766
2018-01-16,0.0672
2018-01-17,0.066
2018-01-18,0.0745
2018-01-19,0.0646
2018-01-20,0.0623
2018-01-21,0.0621
2018-01-22,0.0619
2018-01-23,0.0642
2018-01-24,0.063
2018-01-25,0.0622
2018-01-26,0.061
2018-01-27,0.061
2018-01-28,0.0628
2018-01-29,0.0701
2018-01-30,0.0677
2018-01-31,0.0629
2018-02-01,0.0615
2018-02-02,0.0637
2018-02-03,0.0652
2018-02-04,0.074
2018-02-05,0.0719
2018-02-06,0.0665
2018-02-07,0.0877
2018-02-08,0.0786
2018-02-09,0.0688
2018-02-10,0.0748
2018-02-11,0.1176
2018-02-12,0.0871
2018-02-13,0.0778
2018-02-14,0.0699
2018-02-15,0.0675
2018-02-16,0.0657
2018-02-17,0.0636
2018-02-18,0.0623
2018-02-19,0.0641
2018-02-20,0.0644
2018-02-21,0.0654
2018-02-22,0.0674
2018-02-23,0.0688
2018-02-24,0.0714
2018-02-25,0.074
2018-02-26,0.0752
2018-02-27,0.0746
2018-02-28,0.0747
2018-03-01,0.0818
2018-03-02,0.0854
2018-03-03,0.0821
2018-03-04,0.0794
2018-03-05,0.0779
2018-03-06,0.0784
2018-03-07,0.0789
2018-03-08,0.0785
2018-03-09,0.078
2018-03-10,0.0768
2018-03-11,0.0765
2018-03-12,0.0818
2018-03-13,0.0861
2018-03-14,0.0892
2018-03-15,0.0896
2018-03-16,0.0902
2018-03-17,0.0891
2018-03-18,0.1029
2018-03-19,0.0937
2018-03-20,0.122
2018-03-21,0.1233
2018-03-22,0.1205
2018-03-23,0.1181
2018-03-24,0.1189
2018-03-25,0.1216
2018-03-26,0.1186
2018-03-27,0.121
2018-03-28,0.1213
2018-03-29,0.1197
2018-03-30,0.1218
2018-03-31,0.1167
2018-04-01,0.1148
2018-04-02,0.1133
2018-04-03,0.1122
2018-04-04,0.112
2018-04-05,0.1099
2018-04-06,0.1079
2018-04-07,0.1075
2018-04-08,0.1053
2018-04-09,0.1037
2018-04-10,0.1022
2018-04-11,0.0995
2018-04-12,0.0982
2018-04-13,0.0968
2018-04-14,0.0955
2018-04-15,0.1125
2018-04-16,0.1486
2018-04-17,0.1362
2018-04-18,0.1278
2018-04-19,0.1267
2018-04-20,0.1189
2018-04-21,0.1143
2018-04-22,0.1122
2018-04-23,0.1115
2018-04-24,0.1545
2018-04-25,0.2087
2018-04-26,0.2052
2018-04-27,0.2008
2018-04-28,0.1961
2018-04-29,0.1886
2018-04-30,0.178
2018-05-01,0.1677
2018-05-02,0.1585
2018-05-03,0.1519
2018-05-04,0.1456
2018-05-05,0.1364
2018-05-06,0.1318
2018-05-07,0.1278
2018-05-08,0.1294
2018-05-09,0.1241
2018-05-10,0.1209
2018-05-11,0.119
2018-05-12,0.1173
2018-05-13,0.1139
2018-05-14,0.1112
2018-05-15,0.1121
2018-05-16,0.1432
2018-05-17,0.2311
2018-05-18,0.2735
2018-05-19,0.2629
2018-05-20,0.2266
2018-05-21,0.2153
2018-05-22,0.2178
2018-05-23,0.2168
2018-05-24,0.2107
2018-05-25,0.2084
2018-05-26,0.2093
2018-05-27,0.2174
2018-05-28,0.221
2018-05-29,0.2146
2018-05-30,0.2129
2018-05-31,0.2139
2018-06-01,0.215
2018-06-02,0.2119
2018-06-03,0.209
2018-06-04,0.2061
2018-06-05,0.205
2018-06-06,0.2044
2018-06-07,0.2031
2018-06-08,0.2038
2018-06-09,0.2033
2018-06-10,0.1691
2018-06-11,0.094
2018-06-12,0.0867
2018-06-13,0.0848
2018-06-14,0.0865
2018-06-15,0.0968
2018-06-16,0.1027
2018-06-17,0.1028
2018-06-18,0.1911
2018-06-19,0.2022
2018-06-20,0.1976
2018-06-21,0.1926
2018-06-22,0.1931
2018-06-23,0.1706
2018-06-24,0.1528
2018-06-25,0.1452
2018-06-26,0.1447
2018-06-27,0.1349
2018-06-28,0.1244
2018-06-29,0.1153
2018-06-30,0.1089
2018-07-01,0.1023
2018-07-02,0.0949
2018-07-03,0.0891
2018-07-04,0.0828
2018-07-05,0.0754
2018-07-06,0.0718
2018-07-07,0.0696
2018-07-08,0.0659
2018-07-09,0.0654
2018-07-10,0.0656
2018-07-11,0.0659
2018-07-12,0.0644
2018-07-13,0.0637
2018-07-14,0.0638
2018-07-15,0.0644
2018-07-16,0.0641
2018-07-17,0.0665
2018-07-18,0.0639
2018-07-19,0.0628
2018-07-20,0.0626
2018-07-21,0.0632
2018-07-22,0.0657
2018-07-23,0.0716
2018-07-24,0.0776
2018-07-25,0.0823
2018-07-26,0.0723
2018-07-27,0.0691
2018-07-28,0.067
2018-07-29,0.0654
2018-07-30,0.0656
2018-07-31,0.0668
2018-08-01,0.0698
2018-08-02,0.0872
2018-08-03,0.0826
2018-08-04,0.0746
2018-08-05,0.0689
2018-08-06,0.0667
2018-08-07,0.0664
2018-08-08,0.0658
2018-08-09,0.065
2018-08-10,0.0642
2018-08-11,0.0648
2018-08-12,0.0653
2018-08-13,0.0644
2018-08-14,0.0636
2018-08-15,0.0631
2018-08-16,0.0629
2018-08-17,0.0628
2018-08-18,0.0716
2018-08-19,0.0663
2018-08-20,0.0641
2018-08-21,0.0737
2018-08-22,0.0684
2018-08-23,0.0636
2018-08-24,0.0626
2018-08-25,0.0629
2018-08-26,0.0632
2018-08-27,0.0642
2018-08-28,0.0639
2018-08-29,0.0633
2018-08-30,0.0676
2018-08-31,0.0637
2018-09-01,0.0632
2018-09-02,0.063
2018-09-03,0.0629
2018-09-04,0.0623
2018-09-05,0.0615
2018-09-06,0.0613
2018-09-07,0.0609
2018-09-08,0.0708
2018-09-09,0.0938
2018-09-10,0.0796
2018-09-11,0.0676
2018-09-12,0.071
2018-09-13,0.0666
2018-09-14,0.065
2018-09-15,0.065
2018-09-16,0.0794
2018-09-17,0.1495
2018-09-18,0.0861
2018-09-19,0.0724
2018-09-20,0.0675
2018-09-21,0.0656
2018-09-22,0.0886
2018-09-23,0.1662
2018-09-24,0.0954
2018-09-25,0.082
2018-09-26,0.0777
2018-09-27,0.0886
2018-09-28,0.1023
2018-09-29,0.0946
2018-09-30,0.0875
2018-10-01,0.0852
2018-10-02,0.083
2018-10-03,0.0808
2018-10-04,0.0777
2018-10-05,0.0738
2018-10-06,0.0716
2018-10-07,0.071
2018-10-08,0.0689
2018-10-09,0.0694
2018-10-10,0.0773
2018-10-11,0.2389
2018-10-12,0.223
2018-10-13,0.1939
2018-10-14,0.189
2018-10-15,0.1959
2018-10-16,0.1992
2018-10-17,0.188
2018-10-18,0.1711
2018-10-19,0.1534
2018-10-20,0.1434
2018-10-21,0.1324
2018-10-22,0.1224
2018-10-23,0.1184
2018-10-24,0.1131
2018-10-25,0.1093
2018-10-26,0.119
2018-10-27,0.1248
2018-10-28,0.1163
2018-10-29,0.1118
2018-10-30,0.1082
2018-10-31,0.1047
2018-11-01,0.1009
2018-11-02,0.1072
2018-11-03,0.1063
2018-11-04,0.1006
2018-11-05,0.1001
2018-11-06,0.1024
2018-11-07,0.1007
2018-11-08,0.0953
2018-11-09,0.0958
2018-11-10,0.0942
2018-11-11,0.09
2018-11-12,0.1016
2018-11-13,0.132
2018-11-14,0.1221
2018-11-15,0.1772
2018-11-16,0.2014
2018-11-17,0.1892
2018-11-18,0.182
2018-11-19,0.1796
2018-11-20,0.1726
2018-11-21,0.1604
2018-11-22,0.1513
2018-11-23,0.1416
2018-11-24,0.1629
2018-11-25,0.1688
2018-11-26,0.1613
2018-11-27,0.1576
2018-11-28,0.1511
2018-11-29,0.1448
2018-11-30,0.1414
2018-12-01,0.1401
2018-12-02,0.135
2018-12-03,0.1346
2018-12-04,0.1291
2018-12-05,0.1262
2018-12-06,0.122
2018-12-07,0.1191
2018-12-08,0.1161
2018-12-09,0.1242
2018-12-10,0.127
2018-12-11,0.1245
2018-12-12,0.1206
2018-12-13,0.1198
2018-12-14,0.1336
2018-12-15,0.1915
2018-12-16,0.212
2018-12-17,0.211
2018-12-18,0.2114
2018-12-19,0.2055
2018-12-20,0.2201
2018-12-21,0.2467
2018-12-22,0.2292
2018-12-23,0.2182
2018-12-24,0.2136
2018-12-25,0.2103
2018-12-26,0.2074
2018-12-27,0.2051
2018-12-28,0.2299
2018-12-29,0.2239
2018-12-30,0.2146
2018-12-31,0.2067
2019-01-01,0.2045
2019-01-02,0.2021
2019-01-03,0.203
2019-01-04,0.2025
2019-01-05,0.2025
2019-01-06,0.1994
2019-01-07,0.1985
2019-01-08,0.1985
2019-01-09,0.2
2019-01-10,0.2084
2019-01-11,0.2031
2019-01-12,0.1981
2019-01-13,0.1984
2019-01-14,0.1902
2019-01-15,0.1919
2019-01-16,0.1877
2019-01-17,0.181
2019-01-18,0.1767
2019-01-19,0.1752
2019-01-20,0.2035
2019-01-21,0.2006
2019-01-22,0.1858
2019-01-23,0.177
2019-01-24,0.1948
2019-01-25,0.2001
2019-01-26,0.1961
2019-01-27,0.1869
2019-01-28,0.1774
2019-01-29,0.1733
2019-01-30,0.1711
2019-01-31,0.1663
2019-02-01,0.1614
2019-02-02,0.1597
2019-02-03,0.158
2019-02-04,0.1557
2019-02-05,0.1525
2019-02-06,0.1496
2019-02-07,0.1504
2019-02-08,0.147
2019-02-09,0.1411
2019-02-10,0.1368
2019-02-11,0.14
2019-02-12,0.1546
2019-02-13,0.1588
2019-02-14,0.1522
2019-02-15,0.1486
2019-02-16,0.1548
2019-02-17,0.1602
2019-02-18,0.1783
2019-02-19,0.1732
2019-02-20,0.196
2019-02-21,0.2281
2019-02-22,0.2447
2019-02-23,0.2696
2019-02-24,0.2555
2019-02-25,0.2309
2019-02-26,0.224
2019-02-27,0.2168
2019-02-28,0.2092
2019-03-01,0.2086
2019-03-02,0.2104
2019-03-03,0.2091
2019-03-04,0.2157
2019-03-05,0.2111
2019-03-06,0.2092
2019-03-07,0.204
2019-03-08,0.2026
2019-03-09,0.2036
2019-03-10,0.201
2019-03-11,0.207
2019-03-12,0.2046
2019-03-13,0.2033
2019-03-14,0.2035
2019-03-15,0.2054
2019-03-16,0.2059
2019-03-17,0.2051
2019-03-18,0.2059
2019-03-19,0.2049
2019-03-20,0.2041
2019-03-21,0.2051
2019-03-22,0.2039
2019-03-23,0.1965
2019-03-24,0.1972
2019-03-25,0.1946
2019-03-26,0.192
2019-03-27,0.1871
2019-03-28,0.1866
2019-03-29,0.1884
2019-03-30,0.1889
2019-03-31,0.1911
2019-04-01,0.1961
2019-04-02,0.1956
2019-04-03,0.1893
2019-04-04,0.1777
2019-04-05,0.1736
2019-04-06,0.1723
2019-04-07,0.1651
2019-04-08,0.1781
2019-04-09,0.1869
2019-04-10,0.1751
2019-04-11,0.1669
2019-04-12,0.1691
2019-04-13,0.183
2019-04-14,0.2522
2019-04-15,0.2766
2019-04-16,0.2244
2019-04-17,0.2177
2019-04-18,0.215
2019-04-19,0.2228
2019-04-20,0.2246
2019-04-21,0.2151
2019-04-22,0.2149
2019-04-23,0.2164
2019-04-24,0.2149
2019-04-25,0.2127
2019-04-26,0.2146
2019-04-27,0.2123
2019-04-28,0.214
2019-04-29,0.2106
2019-04-30,0.2123
2019-05-01,0.2123
2019-05-02,0.2114
2019-05-03,0.2101
2019-05-04,0.2081
2019-05-05,0.2052
2019-05-06,0.2
2019-05-07,0.1948
2019-05-08,0.1872
2019-05-09,0.1785
2019-05-10,0.1694
2019-05-11,0.1667
2019-05-12,0.1743
2019-05-13,0.173
2019-05-14,0.1639
2019-05-15,0.1542
2019-05-16,0.1466
2019-05-17,0.1405
2019-05-18,0.1348
2019-05-19,0.1298
2019-05-20,0.1256
2019-05-21,0.1205
2019-05-22,0.1164
2019-05-23,0.1159
2019-05-24,0.1139
2019-05-25,0.1144
2019-05-26,0.1172
2019-05-27,0.1161
2019-05-28,0.115
2019-05-29,0.1132
2019-05-30,0.1117
2019-05-31,0.1118
2019-06-01,0.1113
2019-06-02,0.1077
2019-06-03,0.0845
2019-06-04,0.0565
2019-06-05,0.0547
2019-06-06,0.0454
2019-06-07,0.0361
2019-06-08,0.0636
2019-06-09,0.062
2019-06-10,0.0698
2019-06-11,0.0764
2019-06-12,0.0653
2019-06-13,0.0601
2019-06-14,0.0493
2019-06-15,0.0436
2019-06-16,0.0416
2019-06-17,0.0399
2019-06-18,0.0383
2019-06-19,0.0369
2019-06-20,0.0355
2019-06-21,0.0311
2019-06-22,0.0283
2019-06-23,0.0261
2019-06-24,0.0284
2019-06-25,0.0308
2019-06-26,0.0266
2019-06-27,0.0262
2019-06-28,0.0257
2019-06-29,0.0189
2019-06-30,0.0105
2019-07-01,0.0091
2019-07-02,0.0156
2019-07-03,0.0139
2019-07-04,0.0135
2019-07-05,0.0124
2019-07-06,0.0106
2019-07-07,0.0092
2019-07-08,0.009
2019-07-09,0.0087
2019-07-10,0.0074
2019-07-11,0.0083
2019-07-12,0.0077
2019-07-13,0.0071
2019-07-14,0.0065
2019-07-15,0.0074
2019-07-16,0.007
2019-07-17,0.0074
2019-07-18,0.0077
2019-07-19,0.0069
2019-07-20,0.0068
2019-07-21,0.0088
2019-07-22,0.0093
2019-07-23,0.0156
2019-07-24,0.011
2019-07-25,0.0094
2019-07-26,0.0092
2019-07-27,0.0089
2019-07-28,0.0088
2019-07-29,0.0083
2019-07-30,0.0098
2019-07-31,0.0154
2019-08-01,0.0128
2019-08-02,0.0112
2019-08-03,0.0086
2019-08-04,0.0077
2019-08-05,0.008
2019-08-06,0.0438
2019-08-07,0.0278
2019-08-08,0.0241
2019-08-09,0.0213
2019-08-10,0.0179
2019-08-11,0.0154
2019-08-12,0.0117
2019-08-13,0.0092
2019-08-14,0.0077
2019-08-15,0.0099
2019-08-16,0.0105
2019-08-17,0.009
2019-08-18,0.0076
2019-08-19,0.007
2019-08-20,0.0064
2019-08-21,0.0062
2019-08-22,0.0063
2019-08-23,0.0117
2019-08-24,0.0106
2019-08-25,0.0079
2019-08-26,0.0072
2019-08-27,0.0079
2019-08-28,0.0072
2019-08-29,0.0077
2019-08-30,0.0072
2019-08-31,0.0071
2019-09-01,0.0075
2019-09-02,0.0069
2019-09-03,0.0063
2019-09-04,0.0061
2019-09-05,0.0062
2019-09-06,0.0064
2019-09-07,0.0063
2019-09-08,0.0064
2019-09-09,0.0061
2019-09-10,0.0063
2019-09-11,0.0066
2019-09-12,0.0075
2019-09-13,0.0068
2019-09-14,0.0072
2019-09-15,0.007
2019-09-16,0.0064
2019-09-17,0.0062
2019-09-18,0.0061
2019-09-19,0.0062
2019-09-20,0.0061
2019-09-21,0.0061
2019-09-22,0.0061
2019-09-23,0.0058
2019-09-24,0.006
2019-09-25,0.0059
2019-09-26,0.0059
2019-09-27,0.006
2019-09-28,0.0062
2019-09-29,0.006
2019-09-30,0.0059
2019-10-01,0.006
2019-10-02,0.0056
2019-10-03,0.0055
2019-10-04,0.0052
2019-10-05,0.0059
2019-10-06,0.0073
2019-10-07,0.0061
2019-10-08,0.0078
2019-10-09,0.0067
2019-10-10,0.0065
2019-10-11,0.0065
2019-10-12,0.0061
2019-10-13,0.006
2019-10-14,0.0062
2019-10-15,0.0059
2019-10-16,0.0108
2019-10-17,0.0072
2019-10-18,0.0068
2019-10-19,0.0066
2019-10-20,0.0197
2019-10-21,0.008
2019-10-22,0.0124
